CUST_ORG,BUS_CAT_CL,BUS_CAT_DS,OCCPNT_TYP,SRCDATA_ID,NAME,DESCRIPTN,ADDRESS,ALIAS_ADDR,ST_ADDRESS,POSTAL_CD,LOCALITY,CONT_PHONE,CONT_EMAIL,CONT_FAX,WEBSITE,IMAGE_URL,LATITUDE,LONGITUDE,KEYWORDS,DT_UPDATE,GEOCD_IND,FACEBOOK,PRODUCT_ID,TRSM_AREA,TWITTER,SHAPE,SEQ_ID,X,Y
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2667,Moul Creek Lodge B&B,Bed & Breakfasts;,"5109 Clearwater Valley Rd, Clearwater, BC",5109 Clearwater Valley Road,5109 Clearwater Valley Rd,V0E1N1,Clearwater,,,,www.moulcreeklodge.com,,51.854959,-120.01948999999999,Accommodation,20181201072116,,https://www.facebook.com/pages/Moul-Creek-Lodge-B-B/147067142125694,4576461,Thompson Okanagan, ,,2203,1410838.2399999998,777703.4459999995
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2668,Kayanara Guest Ranch & Resort,Bed & Breakfasts; Cabins & Cottages; Campgrounds & RV Parks - Private;,"3446 Hendrix Rd, Eagle Creek, BC",3446 Hendrix Rd,3446 Hendrix Rd,V0K1L0,Eagle Creek,,,,www.kayanara.com,,51.8619698,-120.8691788,Accommodation,20181201072118,,http://www.facebook.com/pages/Kayanara-Guest-Ranch-Resort/194031093954871,4576720,Cariboo Chilcotin Coast, ,,4009,1352522.0030000012,773901.2709999997
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2669,Moutcha Bay Resort & Marina,Hotels & Motels; Resorts; Cabins & Cottages;,"Km 43 Head Bay Rd, Tahsis, BC",1392 Seaview Rd,Km 43 Head Bay Rd,V0P1X0,Tahsis,,,,www.nootkamarineadventures.com,,49.7042557,-126.4681549,Accommodation,20181201072116,,http://www.facebook.com/moutchabayresort,4577111,Vancouver Island,https://twitter.com/NootkaMarine,,2141,966218.0309999989,521006.9879999999
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2670,Kasa de Piedra Guesthouse,Vacation Rentals;,"4704  Main St, Osoyoos, BC",4704  Main St,4704  Main St,V0H1V6,Osoyoos,,,,"www.kasadepiedra.ca, osoyoosguesthouse.ca",,49.0281229,-119.4427385,Accommodation,20181201072117,, ,4577159,Thompson Okanagan, ,,2569,1479447.7300000004,467978.40899999905
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2671,Ley's RV Park,Cabins & Cottages; Campgrounds & RV Parks - Private;,"13411 Oyama Rd (Oyama), Lake Country, BC",13411 Oyama Rd,13411 Oyama Rd (Oyama),V4V2B6,Lake Country,,,,tley@shaw.ca,,50.0769542,-119.3746255,Accommodation,20181201072116,, ,4577315,Thompson Okanagan, ,,2321,1473518.1280000003,584518.3350000018
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2672,Nootka Sound Resort,Resorts;,"Km 43 Head Bay Rd, Tahsis, BC",1392 Seaview Rd,Km 43 Head Bay Rd,V0P1X0,Tahsis,,,,www.nootkamarineadventures.com,,49.7042557,-126.4681549,Accommodation,20181201072117,,https://www.facebook.com/nootkasoundresort,4577363,Vancouver Island,http://twitter.com/nootkamarine,,2865,966218.0309999989,521006.9879999999
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2673,Haida House at Tllaal,Hotels & Motels;,"2087 Beitush Rd, Tlell, BC",2087 Beitush Road,2087 Beitush Rd,V0T1Y0,Tlell,,,,www.haidahouse.com,,53.5629769,-131.928954,Accommodation,20181201072117,,http://www.facebook.com/HaidaHouse,4577590,Northern British Columbia,http://twitter.com/Haida_House,,3045,608631.2459999984,967237.828999998
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2674,Whistler Superior Properties,Accommodation Management Companies;,"4355 Northlands Blvd, Whistler, BC",4355 Northlands Blvd,4355 Northlands Blvd,V0N1B4,Whistler,,,,www.whistlersuperior.com,,50.1197947,-122.9582937,Accommodation,20181201072118,,http://www.facebook.com/WhistlerVacationRentals,4577831,Vancouver Coast and Mountains, ,,3925,1217437.9420000003,571781.7459999956
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2675,Holy Smoke Inn B&B,Bed & Breakfasts;,"5956 - 4th Ave, Blue River, BC","5956 - 4th Ave, Blue River, BC",5956 - 4th Ave,V0E1J0,Blue River,,,,www.holysmokeinn.ca,,52.1071592,-119.3028572,Accommodation,20181201072118,,https://www.facebook.com/holysmokeinn,4577880,Thompson Okanagan,https://twitter.com/@HolySmokeInn,,4331,1457273.4309999994,810098.9480000017
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2676,The Funky Frog B&B,Bed & Breakfasts;,"8-1060 Shore Pine Close, Duncan, BC",8-1060 Shore Pine Close,8-1060 Shore Pine Close,V9L0C4,Duncan,,,,http://www.funkyfrogbb.com,,48.7980726,-123.6053967,Accommodation,20181201072118,,http://www.facebook.com/funkyfrogbb,4577902,Vancouver Island,http://twitter.com/funkyfrogbb,,4317,1176167.5590000004,423189.85300000105
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2677,Nimpo Lake Resort,Cabins & Cottages;,"1595 Nimpo Creek Rd, Nimpo Lake, BC","1595 Nimpo Creek Rd, Nimpo Lake, BC",1595 Nimpo Creek Rd,V0L1R0,Nimpo Lake,,,,www.nimpolakeresort.com,,52.3690751,-125.2309656,Accommodation,20181201072118,,http://www.facebook.com/Nimpo2010,4578058,Cariboo Chilcotin Coast, ,,3389,1052268.9459999998,817939.9509999976
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2678,Mountain Shadow RV Park & Campground,Cabins & Cottages; Campgrounds & RV Parks - Private;,"Stewart-Cassiar Hwy, Iskut, BC","Stewart-Cassiar Hwy, Iskut, BC",Stewart-Cassiar Hwy,V0J1K0,Iskut,,,,www.mtshadowrvpark.com,,57.8605529,-130.0189018,Accommodation,20181201072116,,https://www.facebook.com/MountainShadowRVPark,4578222,Northern British Columbia, ,,1875,761755.5279999997,1437157.2219999977
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2679,Pacific Drift Inn,Vacation Rentals;,"219 Albion Cres, Ucluelet, BC","219 Albion Cres, Ucluelet, BC",219 Albion Cres,V0R3A0,Ucluelet,,,,www.pacificdriftinn.com,,48.9696676,-125.5866158,Accommodation,20181201072116,, ,4578225,Vancouver Island, ,,2003,1030306.4450000009,439353.5720000025
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2680,Royston House Seaside Trail B&B,Bed & Breakfasts;,"3700 Hilton Rd, Courtenay, BC",3700 Hilton Rd,3700 Hilton Rd,V9N9T4,Courtenay,,,,http://www.roystonhouse.ca,,49.6521169,-124.9553989,Accommodation,20181201072116,, ,4578235,Vancouver Island,http://twitter.com/roystonhousebb,,1903,1075461.5659999992,515655.27700000163
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2681,Simply Safari Guest Suite,Vacation Rentals;,"1153 Senator Rd, Bowen Island, BC",1153,1153 Senator Rd,V0N1G1,Bowen Island,,,,www.simplysafarisuite.com,,49.3862526,-123.3350998,Accommodation,20181201072117,,https://www.facebook.com/SimplySafariGuestSuite,4578252,Vancouver Coast and Mountains, ,,3507,1193585.0399999986,489190.7020000005
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2682,The Baits Motel,Hotels & Motels;,"3717 Riverview Ave, Spences Bridge, BC","3717 Riverview Ave, Spences Bridge, BC",3717 Riverview Ave,V0K2L0,Spences Bridge,,,,,,50.422847,-121.3427925,Accommodation,20181201072117,, ,4578430,Thompson Okanagan, ,,3303,1330568.4039999999,611707.4590000026
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2683,Howard Johnson Hotel & Suites,Hotels & Motels;,"4670 Elk Lake Dr, Victoria, BC",4670 Elk Lake Drive,4670 Elk Lake Dr,V8Z5M2,Victoria,,,,www.hojovictoria.ca,,48.5022985,-123.3860399,Accommodation,20181201072118,,https://www.facebook.com/howardjohnsonsuites/timeline,4578471,Vancouver Island, ,,4191,1193510.3420000004,390950.8499999996
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2684,Camp Bridal RV Resort,Campgrounds & RV Parks - Private;,"53870 Bridal Falls Rd, Rosedale, BC",10 18818 71 Ave,53870 Bridal Falls Rd,V0X1X1,Rosedale,,,,www.campbridal.ca,,49.1897468,-121.7409929,Accommodation,20181201072116,, ,4578504,Vancouver Coast and Mountains, ,,2049,1310584.2540000004,473057.21000000555
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2685,Enchanted Rainforest B&B,Bed & Breakfasts;,"706 Ritchie St, Prince Rupert, BC",706 Ritchie St,706 Ritchie St,V8J3N5,Prince Rupert,,,,enchantedrainforestbnb.com,,54.3017791,-130.3333953,Accommodation,20181201072116,, ,4578622,Northern British Columbia, ,,2787,718841.9010000003,1041900.8170000007
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2686,Alders Plantation Vacation Rental,Vacation Rentals;,"130 Alders Ave, Salt Spring Island, BC",130 Alders Ave,130 Alders Ave,V8K2K5,Salt Spring Island,,,,www.AldersPlantation.com,,48.8474115,-123.4983839,Accommodation,20181201072118,, ,4578665,Vancouver Island, ,,4059,1183843.579,428937.0679999981
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2687,Quatse River Regional Park & Campground,Campgrounds & RV Parks - Private;,"8400 Byng Rd, Port Hardy, BC",8400 Byng Road,8400 Byng Rd,V0N2P0,Port Hardy,,,,www.quatsecampground.ca,,50.6888654,-127.4865366,Accommodation,20181201072116,,https://www.facebook.com/QuatseRiverRegionalPark.Campground?sk=wall,4578711,Vancouver Island, ,,2151,895039.0289999995,631542.0380000044
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2688,Patty's GuestHouse B&B,Bed & Breakfasts;,"115 Taggart Cres, Kaleden, BC",C8 S20A RR1,115 Taggart Cres,V0H1K0,Kaleden,,,,pattysguesthouse.com,,49.4058165,-119.6566398,Accommodation,20181201072118,,https://www.facebook.com/PattysGuestHouseBB,4578724,Thompson Okanagan, ,,4323,1460095.357999999,508348.2359999968
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2689,Chinook Cove Golf and RV,Campgrounds & RV Parks - Private;,"5045 Boulder Mnt Rd, Barriere, BC","5045 Boulder Mnt Rd, Barriere, BC",5045 Boulder Mnt Rd,V0E1E0,Barriere,,,,chinookcovegolf.com,,51.204356,-120.1614833,Accommodation,20181201072116,,https://www.facebook.com/pages/Chinook-Cove-Golf-and-RV/209110515766258,4578743,Thompson Okanagan, ,,2423,1407078.4309999992,704640.7699999986
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2690,Porteau Cove Olympic Legacy Cabins,Cabins & Cottages;,"In Porteau Cove Provincial Park, Squamish, BC",1700 Mount Seymour Rd,In Porteau Cove Provincial Park,V0N1J0,Squamish,,,,www.seatoskyparks.com,,49.6590108,-123.0166065,Accommodation,20181201072117,,http://www.facebook.com/seatoskyparks,4578893,Vancouver Coast and Mountains,http://www.twitter.com/SeatoSkyParks,,3279,1215430.8920000014,520405.0940000033
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2691,Chilliwack Lake Travel Trailer Rentals,Vacation Rentals;,"Chilliwack Lake Rd, Chilliwack, BC",1700 Mount Seymour Rd,Chilliwack Lake Rd,V2R3R7,Chilliwack,,,,www.seatoskyparks.com,,49.0844335,-121.9337717,Accommodation,20181201072116,,http://www.facebook.com/seatoskyparks,4578896,Vancouver Coast and Mountains,http://www.twitter.com/SeatoSkyParks,,1689,1297213.494999999,460550.5280000018
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2692,ACKU Inside Passage Cottages,Cabins & Cottages;,"Lot B Whiskey Slough (Denny Island), Bella Bella, BC","113, 7620 Elbow Dr SW",Lot B Whiskey Slough (Denny Island),V0T1Z0,Bella Bella,,,,www.insidepassagecottages.ca,,52.128429999999994,-127.9948425,Accommodation,20181201072116,,https://www.facebook.com/insidepassagecottages/,4578921,Cariboo Chilcotin Coast, ,,2189,863675.8680000005,792745.2869999995
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2693,Comfort Suites Kelowna,Hotels & Motels;,"2656 Hwy 97N, Kelowna, BC",2656 Hwy 97N,2656 Hwy 97N,V1X4J4,Kelowna,,,,www.comfortsuiteskelowna.com,,49.8936105,-119.4166975,Accommodation,20181201072116,,https://www.facebook.com/Comfort-Suites-Kelowna-166562700023781/,4578930,Thompson Okanagan,https://twitter.com/ComfortInnCN664,,1663,1472413.6209999998,563933.1899999967
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2694,Holiday Inn Express & Suites Dawson Creek,Hotels & Motels;,"12217 - 4th St, Dawson Creek, BC",12217 - 4th St,12217 - 4th St,V1G0A4,Dawson Creek,,,,www.hiexpress.com/dawsoncreek-bc,,55.7501725,-120.2106728,Accommodation,20181201072117,, ,4580283,Northern British Columbia, ,,3583,1362230.5569999993,1209784.9739999995
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2695,Cabana Desolation Eco Resort,Resorts; Cabins & Cottages;,"10676 Crowther Rd, Powell River, BC",5538 Marine Ave,10676 Crowther Rd,V8A0G4,Powell River,,,,www.bcseakayak.com,,50.087700000000005,-124.8472,Accommodation,20181201072117,,https://www.facebook.com/SeaKayakDesolationSoundBC,4580288,Vancouver Coast and Mountains,https://twitter.com/bcseakayak,,3019,1082488.3589999997,564211.0010000011
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2696,River To Peaks Inn,Bed & Breakfasts;,"420 Riverglen Drive, Golden, BC",Waymarker Hospitality,420 Riverglen Drive,V0A1H0,Golden,,,,www.rivertopeaks.com,,51.3014621,-116.9759582,Accommodation,20181201072117,,https://www.facebook.com/rivertopeaks/,4580307,Kootenay Rockies,https://twitter.com/rivertopeaks,,2993,1626816.7019999996,738666.997000007
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2697,Sunshine Inn Houston,Hotels & Motels;,"3451 - 11th Ave, Houston, BC","3451 - 11th Ave, Houston, BC",3451 - 11th Ave,V0J1Z0,Houston,,,,www.sunshineinn.ca,,54.3988204,-126.6462897,Accommodation,20181201072117,,https://www.facebook.com/sunshineinnbc/,4580310,Northern British Columbia, ,,2949,958140.8869999998,1044315.4159999983
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2698,Greystone Lodge by Acer Vacation Rentals Ltd.,Vacation Rentals;,"4905 Spearhead Pl, Whistler, BC","4905 Spearhead Pl, Whistler, BC",4905 Spearhead Pl,V0N1B4,Whistler,,,,http://www.greystone-lodge.com,,50.115905,-122.94357,Accommodation,20181201072116,,http://www.facebook.com/greystonelodge,4580351,Vancouver Coast and Mountains,http://www.twitter.com/greystonelodge,,2225,1218508.4970000002,571394.767
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2699,Acer Vacation Rentals Ltd.,Accommodation Management Companies;,"Greystone Lodge, Whistler, BC","Greystone Lodge, Whistler, BC",Greystone Lodge,V0N1B4,Whistler,,,,http://www.greystone-lodge.com,,50.115905,-122.94357,Accommodation,20181201072117,,http://www.facebook.com/acervacations,4580352,Vancouver Coast and Mountains,http://www.twitter.com/acervacations,,2623,1218508.4970000002,571394.767
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2700,The View Hotel,Hotels & Motels;,"309 Stuart Dr W, Fort St. James, BC","309 Stuart Dr W, Fort St. James, BC",309 Stuart Dr W,V0J1P0,Fort St. James,,,,theviewhotel.ca,,54.4425577,-124.2567444,Accommodation,20181201072116,,http://www.facebook.com/TheViewHotelLtd,4580379,Northern British Columbia,http://twitter.com/TheViewHotel,,1781,1112777.7280000001,1050394.9059999967
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2701,Days Inn Terrace,Hotels & Motels;,"4620 Lakels Ave, Terrace, BC",4553 Greig Ave,4620 Lakels Ave,V8G1R1,Terrace,,,,,,54.5166864,-128.589197,Accommodation,20181201072117,, ,4580604,Northern British Columbia, ,,3683,832818.1359999996,1060338.1719999975
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2702,"Fairfield Inn & Suites by Marriott, Vernon",Hotels & Motels;,"5300 Anderson Way, Vernon, BC",5300 Anderson Way,5300 Anderson Way,V1T9V2,Vernon,,,,www.marriott.com/yvefi,,50.2852589,-119.2738779,Accommodation,20181201072116,,https://www.facebook.com/ffisbymarriottvernon,4580739,Thompson Okanagan,https://www.twitter.com/fairfieldvernon,,2137,1478498.465,608267.8950000014
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2703,Vancouver Island Vacation Rentals,Vacation Rentals;,"515 Marine Dr, Ucluelet, BC",3290 Welch Rd,515 Marine Dr,V0R3A0,Ucluelet,,,,http://www.salmoneye.net,,48.9375089,-125.5507401,Accommodation,20181201072118,,http://www.facebook.com/VancouverIslandVacationRentals,4580766,Vancouver Island, ,,3903,1032959.2329999998,435798.15799999796
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2704,The Orchard RV Retreat,Campgrounds & RV Parks - Private;,"4391 Eyles Road, Lake Country, BC",4391 Eyles Road,4391 Eyles Road,V4V2A7,Lake Country,,,,theorchardrv.ca,,50.068351,-119.3770777,Accommodation,20181201072117,,https://www.facebook.com/TheOrchardRVRetreat,4580802,Thompson Okanagan, ,,2963,1473432.7829999994,583549.102
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2705,Old Cowboy Ranch,Vacation Rentals; Campgrounds & RV Parks - Private;,"3175 Hwy 33, Westbridge, BC","3175 Hwy 33, Westbridge, BC",3175 Hwy 33,V0H2B0,Westbridge,,,,http://oldcowboyranch.com/,,49.1950544,-118.9900017,Accommodation,20181201072117,,https://www.facebook.com/oldcowboyranch,4580878,Thompson Okanagan, ,,3293,1510612.504000002,489603.11299999617
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2706,Pineacre on the Lake,Bed & Breakfasts;,"7220 Okanagan Hwy, Peachland, BC",7220 Hwy 97S,7220 Okanagan Hwy,V0H1X9,Peachland,,,,www.pineacreonthelake.com,,49.7123786,-119.755432,Accommodation,20181201072117,,https://www.facebook.com/pineacreonthelake,4580986,Thompson Okanagan, ,,3217,1449946.4250000003,541656.2550000018
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2707,Springer Vacation Home,Vacation Rentals;,"108 Springer Ave, Burnaby, BC",106 Springer Avenue,108 Springer Ave,V5B3K3,Burnaby,,,,vrbo.com # 293860,,49.2831001,-122.987758,Accommodation,20181201072118,, ,4581047,Vancouver Coast and Mountains, ,,3429,1219290.0690000001,478750.0690000104
Destination BC,accommodationServices,Accommodation services,HelloBC Accomodations Listing,2708,Cape Lazo RV and Campground,Campgrounds & RV Parks - Private;,"685 Lazo Rd, Comox, BC","685 Lazo Rd, Comox, BC",685 Lazo Rd,V9M3X2,Comox,,,,info@capelazo.com,,49.6863094,-124.8822163,Accommodation,20181201072118,,https://www.facebook.com/capelazocampground,4581317,Vancouver Island, ,,4067,1080687.8010000014,519537.0050000036
